File,rms,kurtosis,mean,crestfactor,skewness,variance
data/bearing_data/3rd_test/txt/2004.03.04.09.27.46,0.0967196620009506,0.7764505890694049,-0.0039047363281250005,5.448736989949577,0.15204650555956878,0.009339446051785947
data/bearing_data/3rd_test/txt/2004.03.04.09.32.46,0.09200780500392684,0.7019355113544816,-0.005114990234375,5.836461373870197,0.14624562844962216,0.008439273056542873
data/bearing_data/3rd_test/txt/2004.03.04.09.42.46,0.09343024167042356,0.9366672552759554,-0.0022490234375,5.3087735954879225,0.17180450000777028,0.008724151952171327
data/bearing_data/3rd_test/txt/2004.03.04.09.52.46,0.09280317766734203,0.37935365111175967,-0.0011150390625000001,5.129134712458312,0.16607413053909206,0.00861118647304535
data/bearing_data/3rd_test/txt/2004.03.04.10.02.46,0.09282936583920724,0.5040288860548805,-0.0007796386718750001,5.580130762686073,0.14598023912502575,0.008616683325650692
data/bearing_data/3rd_test/txt/2004.03.04.10.12.46,0.09329906079963372,0.6026688873457311,-0.0021137695312500003,6.355905353361585,0.1666607152404069,0.008700246724462509
data/bearing_data/3rd_test/txt/2004.03.04.10.22.46,0.09522524951152006,0.7381608143236051,-0.0016762695312500004,6.0803201143616254,0.15848025247102127,0.009065038264989852
data/bearing_data/3rd_test/txt/2004.03.04.10.32.46,0.09275550148988805,0.584429779604565,-0.0011220214843750001,6.155969088930525,0.16383761104700642,0.008602324124429227
data/bearing_data/3rd_test/txt/2004.03.04.10.42.46,0.0949114253507415,0.7843827486571078,-0.0017832519531250004,7.5860203061883,0.18006077001385867,0.009004998674581053
data/bearing_data/3rd_test/txt/2004.03.04.10.52.46,0.09417427095840389,0.6560422094028966,-0.0015062011718749999,5.542915221829153,0.17149072736836288,0.008866524668576717
data/bearing_data/3rd_test/txt/2004.03.04.11.02.46,0.0954646091573338,0.5927284749431934,-0.0023447265625000002,5.907948557883686,0.17314307750421404,0.009107993858909608
data/bearing_data/3rd_test/txt/2004.03.04.11.12.46,0.09385577132252909,0.3869329906415029,-0.001006884765625,5.018338173168275,0.12079716005405683,0.008807891993615627
data/bearing_data/3rd_test/txt/2004.03.04.11.22.46,0.09493985555010605,0.28594466351811576,-0.0006659179687500002,4.961035565842231,0.0925038511560455,0.009013132725133896
data/bearing_data/3rd_test/txt/2004.03.04.11.32.46,0.09308588025858501,0.6049796078727905,-0.001778662109375,5.768866325464804,0.1804026251182045,0.008661817464616299
data/bearing_data/3rd_test/txt/2004.03.04.11.42.46,0.09501638915989376,0.5536711649542068,-0.0017061035156250002,4.8833680600004685,0.1347640052342855,0.009025203419778347
data/bearing_data/3rd_test/txt/2004.03.04.11.52.46,0.09527438607820113,0.5961679387803387,-0.0018986816406249998,5.636352246439362,0.10736658356063462,0.009073603650605678
data/bearing_data/3rd_test/txt/2004.03.04.12.02.46,0.09503714297537504,0.4292541200532307,-0.0025924316406249997,5.95556623736738,0.1682833264875677,0.009025337843110562
data/bearing_data/3rd_test/txt/2004.03.04.12.12.46,0.09271410951692104,0.38635114500262535,-0.0023073730468749997,5.080132921020386,0.1109064267339848,0.00859058213313818
data/bearing_data/3rd_test/txt/2004.03.04.12.22.46,0.0947785103049473,0.7719095172451858,-0.0017993164062500005,7.185173071500078,0.23245967475403193,0.008979728476095199
data/bearing_data/3rd_test/txt/2004.03.04.12.32.46,0.09551424166755514,0.5760762423079839,-0.001621435546875,5.391866082049818,0.15523731099614616,0.009120341308095456
data/bearing_data/3rd_test/txt/2004.03.04.12.42.46,0.09678884273574614,0.8951753432556453,-0.0012134765625,6.96361255026224,0.12726727847838756,0.009366607552757264
data/bearing_data/3rd_test/txt/2004.03.04.12.52.46,0.09647177777075533,0.5341151032846443,-0.00158740234375,4.581650822796269,0.13476461716191315,0.009304284060049057
data/bearing_data/3rd_test/txt/2004.03.04.13.02.46,0.09713197444191266,0.7465081637840911,-0.0021829589843750004,6.9596031984736895,0.13808045193014526,0.009429855149056912
data/bearing_data/3rd_test/txt/2004.03.04.13.12.46,0.0946878003811242,0.5558679582731934,-0.0023835449218750004,5.618464024495948,0.14563009556157364,0.008960098254621029
data/bearing_data/3rd_test/txt/2004.03.04.13.22.46,0.09670042435435586,0.9080666397837014,-0.0022810546875,6.132341237996733,0.08265903130735423,0.009345768859825136
data/bearing_data/3rd_test/txt/2004.03.04.13.32.46,0.09304853063178577,0.4805287029948948,-0.0020797363281250003,4.911415547317486,0.15553730252645323,0.008653703749539854
data/bearing_data/3rd_test/txt/2004.03.04.13.42.46,0.0940430856210333,0.6603576617837743,-0.00210732421875,6.305620408815807,0.1482285746931407,0.00883966113776207
data/bearing_data/3rd_test/txt/2004.03.04.13.52.46,0.09480985107744935,0.6245734683076969,-0.002568212890625,4.841269074719322,0.09702903981918838,0.008982312143876552
data/bearing_data/3rd_test/txt/2004.03.04.14.02.46,0.09459865133279848,0.7664837566996097,-0.0017805175781249998,6.194591484591565,0.10401674543900903,0.008945734591138363
data/bearing_data/3rd_test/txt/2004.03.04.14.12.46,0.09360811215973419,0.5412224914042989,-0.001619482421875,4.486790624335059,0.0836572393159246,0.008759855938794612
data/bearing_data/3rd_test/txt/2004.03.04.14.22.46,0.09381327265879347,0.41447489122568326,-0.0014407714843750002,4.317086362321226,0.09238713320533902,0.008798854304482937
data/bearing_data/3rd_test/txt/2004.03.04.14.32.46,0.0934031550068539,0.577316034524574,-0.0015031738281250002,5.4923198254101395,0.13430310942824045,0.008721889833676815
data/bearing_data/3rd_test/txt/2004.03.04.14.42.46,0.09343948863895486,0.5521214334047477,-0.0016803222656250002,6.9456715726228015,0.15242362936408954,0.00872811455419302
data/bearing_data/3rd_test/txt/2004.03.04.14.52.46,0.09535485764738534,0.6793332756687613,-0.0018383300781250004,4.939444215225201,0.1509285128708219,0.009089169419476986
data/bearing_data/3rd_test/txt/2004.03.04.15.02.46,0.09359447464243682,0.8326575922981481,-0.0020535156250000002,5.342195700228806,0.14496062477231403,0.00875570875717163
data/bearing_data/3rd_test/txt/2004.03.04.15.12.46,0.09436546982096392,0.6813992859402149,-0.001957421875,6.464228929897029,0.16283238228098715,0.008901010394134521
data/bearing_data/3rd_test/txt/2004.03.04.15.22.46,0.09120674274347813,0.4279465280580639,-0.0011506835937500001,4.977702156044421,0.1858261948836822,0.008317345849142075
data/bearing_data/3rd_test/txt/2004.03.04.15.32.46,0.09464147164059146,0.7983874111971772,-0.002268115234375,7.1744446512682805,0.21805210669718575,0.00895186380758047
data/bearing_data/3rd_test/txt/2004.03.04.15.42.46,0.09397510267020197,0.605299409854672,-0.0014501953125,5.746202820284075,0.16573827736029043,0.008829216855430604
data/bearing_data/3rd_test/txt/2004.03.04.15.52.46,0.09421537696076673,0.5932841396284463,-0.002122021484375,4.8718162024776195,0.12306593820847103,0.008872034280679227
data/bearing_data/3rd_test/txt/2004.03.04.16.02.46,0.09264940821072133,0.6296660461362742,-0.0018812988281249998,4.975746838571316,0.09741936466076487,0.008580373556516172
data/bearing_data/3rd_test/txt/2004.03.04.16.12.46,0.09646418513454552,0.59026719275233,-0.0015344238281249998,5.089971986133165,0.1373303375723194,0.009302984557187557
data/bearing_data/3rd_test/txt/2004.03.04.16.22.46,0.09295549275224407,0.6611892952337466,-0.0014305664062500005,5.701653386020108,0.09492577659247833,0.008638677112569808
data/bearing_data/3rd_test/txt/2004.03.04.16.32.46,0.09288798513910787,0.4509211219106093,-0.0020931152343750003,5.382827491103465,0.14770265144186057,0.008623796651818751
data/bearing_data/3rd_test/txt/2004.03.04.16.42.46,0.09106124983055705,0.661909012575729,-0.0016706542968750002,7.47848290317974,0.14417450025978212,0.008289360134923457
data/bearing_data/3rd_test/txt/2004.03.04.16.52.46,0.09219393992336888,0.41538888392920503,-0.00180185546875,6.5405600465845195,0.13938417065519476,0.008496475875463486
data/bearing_data/3rd_test/txt/2004.03.04.17.02.46,0.09271692311563866,0.46083411604754154,-0.0013915039062499998,5.317260144462723,0.14002378848761643,0.00859449154891014
data/bearing_data/3rd_test/txt/2004.03.04.17.12.46,0.09181208544196741,0.3591096988952529,-0.001795068359375,5.315204394398111,0.12759556128867852,0.008426236762788296
data/bearing_data/3rd_test/txt/2004.03.04.17.22.46,0.09411201354635869,0.5762109686529473,-0.0011222656250000002,5.684715264714468,0.12769701785120954,0.008855811613616944
data/bearing_data/3rd_test/txt/2004.03.04.17.32.46,0.09295943230618128,0.6249536634366968,-0.0019392578125000004,5.959588890079335,0.13624816949724516,0.008637695333824158
data/bearing_data/3rd_test/txt/2004.03.04.17.42.46,0.09259609451132375,0.6286295802832589,-0.0014616210937500001,5.85337862099268,0.20336506819024355,0.008571900382528305
data/bearing_data/3rd_test/txt/2004.03.04.17.52.46,0.09249646794354502,0.5306570846087908,-0.00161845703125,6.151586245944955,0.15720454523502345,0.008552977178869247
data/bearing_data/3rd_test/txt/2004.03.04.18.02.46,0.091880023512748,0.45727628704719114,-0.0023586425781250003,5.398344286788106,0.14662518039606506,0.008436375525891781
data/bearing_data/3rd_test/txt/2004.03.04.18.12.46,0.09269945793775239,0.4562314697922889,-0.0009395019531249999,5.059360760393369,0.1605979817480167,0.0085923068380332
data/bearing_data/3rd_test/txt/2004.03.04.18.22.46,0.09274497017190474,0.7843170368204473,-0.0018584960937500002,8.550328913041406,0.21159434022706053,0.008598175484457016
data/bearing_data/3rd_test/txt/2004.03.04.18.32.46,0.09335127030720444,0.7122148347523134,-0.00230830078125,6.170242762679866,0.1918059258490239,0.00870913141547203
data/bearing_data/3rd_test/txt/2004.03.04.18.42.46,0.09379771025573466,0.6077160963221635,-0.0013353515625,5.671780244416726,0.11329859069139908,0.00879622728542328
data/bearing_data/3rd_test/txt/2004.03.04.18.52.46,0.09092531356274983,0.5249593331254925,-0.002281884765625,6.0929127246580315,0.17765612267746383,0.008262205648400783
data/bearing_data/3rd_test/txt/2004.03.04.19.02.46,0.09058554663833313,0.39713613959352045,-0.0008992675781250001,5.177426393114385,0.15102482197132608,0.008204932577588558
data/bearing_data/3rd_test/txt/2004.03.04.19.12.46,0.09198612752067564,0.5311888286914339,-0.0016501953125,4.805072372468904,0.0949142760900918,0.008458724511680603
data/bearing_data/3rd_test/txt/2004.03.04.19.22.46,0.09302326736620455,0.5163699105605457,-0.0018594238281250002,5.718999289776358,0.1531667716103026,0.008649870814511776
data/bearing_data/3rd_test/txt/2004.03.04.19.32.46,0.09206565889013667,0.6193345124424443,-0.00153681640625,5.246255833310998,0.1529877942717295,0.008473723742208481
data/bearing_data/3rd_test/txt/2004.03.04.19.42.46,0.0919425360300695,0.6340293877218786,-0.0018445800781250001,5.894986405669089,0.18012509118439735,0.008450027455976011
data/bearing_data/3rd_test/txt/2004.03.04.19.52.46,0.09290081236189487,0.6973159215091287,-0.0023235351562499998,6.781426168221615,0.1695746191454321,0.00862516212187767
data/bearing_data/3rd_test/txt/2004.03.04.20.02.46,0.09300741869141743,0.5410011564596835,-0.002078955078125,5.48343354944719,0.1577249610384638,0.008646057877423764
data/bearing_data/3rd_test/txt/2004.03.04.20.12.46,0.09215533946438957,0.40115357528122475,-0.002260009765625,4.720290788664411,0.1385357016760012,0.008487498947656155
data/bearing_data/3rd_test/txt/2004.03.04.20.22.46,0.09214638304460532,0.5337907175977894,-0.002480517578125,5.805979381100856,0.09116201466324202,0.008484802940747738
data/bearing_data/3rd_test/txt/2004.03.04.20.32.46,0.0928358690592401,0.555204173015373,-0.0016333496093750004,5.41816439159984,0.18329565103383522,0.00861583075303793
data/bearing_data/3rd_test/txt/2004.03.04.20.42.46,0.09145023994894026,0.4707825338668963,-0.0019203125000000001,5.150341871852661,0.12233935357789273,0.008359458786621093
data/bearing_data/3rd_test/txt/2004.03.04.20.52.46,0.09278168233100688,0.400035220661346,-0.002264208984375,5.4752186771917435,0.16882851409641828,0.00860331393384695
data/bearing_data/3rd_test/txt/2004.03.04.21.02.46,0.08986237171146427,0.392197944345531,-0.002083447265625,4.4067387990993785,0.10575371147251768,0.008070905097100735
data/bearing_data/3rd_test/txt/2004.03.04.21.12.46,0.09168466173393248,0.5462566425957451,-0.001862841796875,5.355312335937658,0.16966305456264044,0.00840260701770544
