182,1,25,0.62,80,462.54,536.71,1260.1,1042.2,7.05,9.03,175.89,1915.5,8006,0.94,36.53,164.89,2028.3,7872.6,10.868,0.02,306,1915,84.93,14.32,8.5755
182,2,0.0011,0,100,518.67,642.65,1585.8,1402.2,14.62,21.61,554.19,2388,9057.2,1.3,47.3,521.77,2388.1,8139.1,8.4003,0.03,393,2388,100,38.96,23.384
182,3,20,0.7005,0,491.19,607.42,1479.4,1254.8,9.35,13.65,334.9,2324,8721,1.08,44.3,315.04,2388.1,8058.5,9.1722,0.02,365,2324,100,24.65,14.738
182,4,25.003,0.62,80,462.54,536.67,1259.4,1044.7,7.05,9.02,175.02,1915.4,8015.1,0.94,36.65,164.69,2028.3,7879.1,10.864,0.02,307,1915,84.93,14.29,8.6302
182,5,35.002,0.84,60,449.44,555.14,1361,1130.9,5.48,8,194.35,2223,8348,1.02,41.88,183.2,2388.1,8072.8,9.2791,0.02,333,2223,100,14.82,8.9525
182,6,0.0025,0,100,518.67,642.44,1584.9,1397.8,14.62,21.61,554.22,2388,9056.4,1.3,47.54,522.08,2388.1,8139.2,8.4039,0.03,391,2388,100,38.88,23.424
182,7,24.999,0.6209,80,462.54,536.46,1262.9,1047.2,7.05,9.02,174.83,1915.4,8012.3,0.94,36.66,164.57,2028.3,7876.5,10.85,0.02,307,1915,84.93,14.3,8.5183
182,8,20.001,0.7,0,491.19,607.36,1483.7,1252.5,9.35,13.66,334.94,2324,8732.4,1.08,44.27,315.4,2388.1,8065.7,9.217,0.02,364,2324,100,24.5,14.65
182,9,42.007,0.8408,40,445,549.64,1349.8,1119.5,3.91,5.71,138.99,2212,8323.9,1.02,41.97,130.55,2388.1,8090.2,9.3737,0.02,330,2212,100,10.77,6.3608
182,10,20.007,0.7019,0,491.19,607.03,1486.4,1242,9.35,13.66,335.13,2323.9,8724.7,1.08,44.22,314.91,2388.1,8064.5,9.2165,0.02,364,2324,100,24.41,14.755
182,11,20.003,0.7013,0,491.19,606.92,1486.7,1247.2,9.35,13.65,334.56,2323.9,8730.4,1.08,44.34,315.29,2388.1,8059.8,9.1922,0.02,365,2324,100,24.55,14.764
182,12,20.006,0.7,0,491.19,607.17,1486.8,1255.6,9.35,13.65,334.75,2323.9,8726.6,1.08,44.24,315.16,2388.1,8063.5,9.2294,0.02,363,2324,100,24.62,14.614
182,13,34.999,0.84,60,449.44,555.82,1365.6,1133.8,5.48,8,194.71,2223,8350.1,1.02,42.05,183.4,2388.1,8069.3,9.2882,0.02,333,2223,100,14.94,8.8503
182,14,10.001,0.2512,20,489.05,604.58,1495.4,1301.8,10.52,15.49,394.6,2318.9,8776.8,1.26,45.26,371.75,2388.1,8131.7,8.643,0.03,368,2319,100,28.71,17.125
182,15,35.004,0.8401,60,449.44,555.51,1363.4,1123.6,5.48,8,194.31,2223,8353.5,1.02,41.82,183.77,2388.1,8068.8,9.29,0.02,333,2223,100,14.86,8.9235
182,16,42.006,0.84,40,445,549.66,1353.8,1124.1,3.91,5.72,138.51,2212,8320.1,1.02,41.82,130.91,2387.9,8092.1,9.3657,0.02,330,2212,100,10.47,6.4628
182,17,0.0018,0.0009,100,518.67,641.92,1589.9,1403.9,14.62,21.61,554.34,2388.1,9055.9,1.3,47.09,522,2388,8143.7,8.409,0.03,391,2388,100,38.83,23.317
182,18,0.0015,0.0018,100,518.67,642.19,1587.9,1412.9,14.62,21.61,554.55,2388,9066.5,1.3,47.4,521.87,2388,8141.2,8.3901,0.03,393,2388,100,39.05,23.359
182,19,25,0.6206,80,462.54,536.74,1267.1,1041.2,7.05,9.02,175.74,1915.4,8017.5,0.94,36.47,164.28,2028.3,7878.9,10.886,0.02,307,1915,84.93,14.32,8.5964
182,20,0.0001,0.0008,100,518.67,642.39,1590.3,1396,14.62,21.61,554.2,2388.1,9062.1,1.3,47.24,521.86,2388,8145.5,8.3741,0.03,392,2388,100,39,23.339
182,21,10.004,0.25,20,489.05,604.67,1496.5,1305.3,10.52,15.49,394.52,2318.9,8778.6,1.26,45.29,372.29,2388.1,8131.6,8.6689,0.03,367,2319,100,28.41,17.164
182,22,42.002,0.84,40,445,549.38,1352.9,1118.2,3.91,5.72,139.07,2212,8327.7,1.02,41.8,130.45,2388.1,8083.9,9.3339,0.02,329,2212,100,10.48,6.4227
182,23,20.008,0.7,0,491.19,607.15,1482.3,1250,9.35,13.65,334.32,2324,8731.9,1.08,44.43,315.12,2388.1,8065,9.1765,0.02,365,2324,100,24.5,14.79
182,24,20,0.7,0,491.19,607.59,1479.3,1255.9,9.35,13.66,335.01,2324,8729.2,1.08,44.35,315.54,2388.1,8065.5,9.1992,0.02,366,2324,100,24.76,14.7
182,25,25.003,0.6211,80,462.54,536.17,1260.3,1043.8,7.05,9.03,175.1,1915.4,8014.1,0.94,36.54,164.91,2028.2,7872.9,10.872,0.02,308,1915,84.93,14.52,8.5307
182,26,35.007,0.84,60,449.44,554.7,1363.2,1124.3,5.48,8,194.37,2223,8352.6,1.02,41.95,183.25,2388.1,8071.5,9.3126,0.02,331,2223,100,14.97,9.0341
182,27,25.001,0.62,80,462.54,536.57,1251.8,1033.8,7.05,9.03,176.07,1915.5,8006.1,0.94,36.7,164.74,2028.3,7884.1,10.904,0.02,306,1915,84.93,14.21,8.6396
182,28,41.998,0.84,40,445,549.98,1349.2,1120.3,3.91,5.71,138.87,2212,8322.1,1.02,41.89,130.36,2388.1,8090.2,9.353,0.02,329,2212,100,10.71,6.2868
182,29,20.005,0.7,0,491.19,607.08,1480.3,1246,9.35,13.65,335.1,2323.9,8722,1.07,44.31,315.15,2388.1,8066.3,9.1736,0.02,363,2324,100,24.5,14.681
182,30,41.998,0.84,40,445,549.2,1355.7,1128.4,3.91,5.72,137.85,2211.9,8328.2,1.02,41.88,130.26,2388,8088.5,9.412,0.02,330,2212,100,10.6,6.4348
182,31,9.9981,0.25,20,489.05,604.68,1494.5,1313.1,10.52,15.49,394.77,2318.9,8783.8,1.26,45.17,372.33,2388.1,8130.7,8.6706,0.03,369,2319,100,28.72,17.257
182,32,0.0004,0.0014,100,518.67,642.42,1588.3,1408.3,14.62,21.61,554,2388.1,9055.1,1.3,47.46,521.98,2388,8141.8,8.4244,0.03,393,2388,100,38.87,23.371
182,33,35.003,0.8406,60,449.44,555.58,1368.6,1130.8,5.48,8,194.67,2223,8350.9,1.02,41.78,183.43,2388,8072.7,9.3335,0.02,333,2223,100,14.98,8.8437
182,34,20,0.7,0,491.19,607.31,1480.7,1249.2,9.35,13.65,334.83,2324,8719.8,1.08,44.19,315.36,2388.1,8064.9,9.2301,0.02,362,2324,100,24.54,14.662
182,35,0.0012,0.0015,100,518.67,642.31,1583.8,1402,14.62,21.61,553.85,2388.1,9057.7,1.3,47.06,521.94,2388.1,8144.4,8.4123,0.03,392,2388,100,38.77,23.481
182,36,10.008,0.25,20,489.05,605.14,1495.1,1303.1,10.52,15.49,393.98,2318.8,8787.2,1.26,45.39,372.36,2388.1,8137.6,8.6089,0.03,367,2319,100,28.62,17.189
182,37,42.008,0.8407,40,445,550.2,1357.7,1123.6,3.91,5.71,138.81,2211.9,8320.7,1.02,42.02,130.83,2388,8085.7,9.3763,0.02,329,2212,100,10.62,6.4087
182,38,0.0014,0,100,518.67,642.09,1589.6,1399.8,14.62,21.61,554.66,2388.1,9062.2,1.3,47.21,522.26,2388,8135.1,8.3863,0.03,393,2388,100,38.76,23.317
182,39,25.003,0.621,80,462.54,537.06,1262.6,1047.4,7.05,9.03,176.31,1915.4,8017.5,0.94,36.69,164.61,2028.3,7881.6,10.884,0.02,306,1915,84.93,14.26,8.5732
182,40,42.008,0.84,40,445,549.86,1347.3,1115.7,3.91,5.72,138.71,2212,8323,1.02,41.78,130.54,2388.1,8085.6,9.3413,0.02,332,2212,100,10.62,6.3304
182,41,25.002,0.62,80,462.54,537.18,1257.3,1053.3,7.05,9.03,174.98,1915.4,8013.9,0.94,36.76,165.25,2028.3,7881.1,10.908,0.02,307,1915,84.93,14.25,8.6137
182,42,42.007,0.84,40,445,549.32,1352.4,1126.5,3.91,5.71,138.09,2212,8322.7,1.02,42.05,130.26,2388.1,8084.9,9.4097,0.02,330,2212,100,10.78,6.3757
182,43,24.999,0.62,80,462.54,536.56,1261.2,1046.5,7.05,9.02,175.71,1915.4,8016.5,0.94,36.65,164.52,2028.3,7876.6,10.878,0.02,306,1915,84.93,14.31,8.5243
182,44,35.004,0.84,60,449.44,555.52,1363.2,1126.6,5.48,8,194.92,2223,8355,1.02,41.82,183.28,2388.1,8071.2,9.3167,0.02,332,2223,100,14.87,8.9306
182,45,20.002,0.7,0,491.19,607.48,1490.4,1248.7,9.35,13.66,334.2,2323.9,8728,1.08,44.4,315.61,2388.1,8060.7,9.1998,0.02,366,2324,100,24.68,14.749
182,46,42.001,0.84,40,445,549.53,1349.5,1120,3.91,5.71,139.23,2211.9,8327.1,1.02,41.93,130.34,2388,8085,9.3516,0.02,330,2212,100,10.67,6.3402
182,47,35.007,0.8413,60,449.44,555.93,1367.6,1132.2,5.48,8,194.84,2223,8357.1,1.02,41.99,182.6,2388.1,8070.1,9.3205,0.02,334,2223,100,14.97,9.0874
