169,1,0.0003,0.001,100,518.67,642.3,1577.8,1398,14.62,21.61,554.89,2388,9071.9,1.3,47.18,522.49,2388.1,8142.1,8.3955,0.03,391,2388,100,38.96,23.459
169,2,25.004,0.62,80,462.54,536.51,1253.3,1040.7,7.05,9.02,175.57,1915.4,8014.2,0.94,36.63,164.72,2028.4,7881.6,10.839,0.02,305,1915,84.93,14.26,8.618
169,3,35.003,0.84,60,449.44,555.34,1370.5,1117.4,5.48,8,194.96,2223,8357.1,1.02,41.81,183.69,2388.2,8078.9,9.304,0.02,332,2223,100,14.88,8.9741
169,4,41.999,0.8419,40,445,549.36,1352.5,1119.8,3.91,5.72,138.53,2212.1,8326.5,1.02,41.9,130.93,2388.1,8089.4,9.3444,0.02,331,2212,100,10.7,6.2846
169,5,42.003,0.8403,40,445,548.68,1350.2,1113.7,3.91,5.72,138.75,2212.1,8324.3,1.02,41.94,130.64,2388.1,8089.7,9.3593,0.02,331,2212,100,10.64,6.475
169,6,35.008,0.8409,60,449.44,555.36,1362.8,1126.1,5.48,8,193.81,2223,8355.5,1.02,41.84,183.27,2388.1,8069.1,9.3291,0.02,333,2223,100,14.72,8.9911
169,7,35.005,0.8403,60,449.44,555.75,1371,1125.3,5.48,8,194.76,2223,8358.4,1.02,41.64,182.97,2388.1,8075.6,9.3172,0.02,333,2223,100,14.88,8.8968
169,8,35.006,0.8416,60,449.44,555.49,1360.2,1130.1,5.48,8,194.55,2223.1,8358.3,1.02,41.79,182.89,2388.2,8072.7,9.3046,0.02,333,2223,100,14.9,8.8194
169,9,42.003,0.84,40,445,549.05,1349.6,1122,3.91,5.72,139.14,2211.9,8318.7,1.02,42.05,130.39,2388,8088.8,9.2984,0.02,332,2212,100,10.4,6.3687
169,10,20.006,0.7,0,491.19,606.97,1478.8,1244.9,9.35,13.66,334.53,2323.9,8726.6,1.08,44.31,315.44,2388.1,8070.1,9.1731,0.02,365,2324,100,24.56,14.783
169,11,25,0.62,80,462.54,537.01,1260.6,1043.9,7.05,9.03,175.6,1915.5,8014.5,0.94,36.68,164.6,2028.3,7879.8,10.886,0.02,305,1915,84.93,14.41,8.5641
169,12,42.005,0.8419,40,445,549.46,1349.3,1119.1,3.91,5.71,139.03,2212,8323.2,1.02,41.75,131.11,2388.1,8091.4,9.3265,0.02,330,2212,100,10.6,6.4378
169,13,41.999,0.8411,40,445,549.86,1343.5,1129.1,3.91,5.72,138.83,2212.1,8328.5,1.02,42.08,130.97,2388.1,8095.1,9.3491,0.02,331,2212,100,10.66,6.4199
169,14,35.005,0.84,60,449.44,555.06,1356.9,1120.4,5.48,8,194.21,2223,8357.9,1.02,41.89,183.27,2388.2,8076.2,9.2946,0.02,334,2223,100,14.82,8.8607
169,15,10.002,0.2515,20,489.05,604.37,1496,1303.7,10.52,15.49,394.48,2318.9,8787.7,1.26,45.2,371.69,2388.1,8142.7,8.652,0.03,368,2319,100,28.48,17.086
169,16,35.002,0.8407,60,449.44,555.54,1362.5,1119.2,5.48,8,195.05,2223,8353.8,1.02,41.72,183.61,2388.1,8069.9,9.2983,0.02,332,2223,100,14.8,8.895
169,17,0.001,0,100,518.67,642.69,1587.5,1408.3,14.62,21.61,553.57,2388,9064.7,1.3,47.32,523.18,2388.1,8141.1,8.4169,0.03,392,2388,100,39,23.445
169,18,0.0017,0.0017,100,518.67,642.13,1587.1,1401.3,14.62,21.61,553.94,2388.1,9064,1.3,47.36,522.2,2388,8142.5,8.3957,0.03,392,2388,100,39.19,23.425
169,19,35.006,0.8405,60,449.44,555.25,1364.5,1125.4,5.48,8,195.19,2223.1,8352.4,1.02,41.66,183.57,2388.1,8074.4,9.281,0.02,334,2223,100,15.03,8.9417
169,20,19.999,0.7,0,491.19,606.93,1487.7,1241.2,9.35,13.65,334.99,2324,8726.1,1.08,44.24,315.53,2388.1,8067.6,9.2395,0.02,364,2324,100,24.74,14.802
169,21,25.001,0.6206,80,462.54,536.87,1259.6,1043.3,7.05,9.03,175.87,1915.4,8004.5,0.94,36.66,164.62,2028.3,7876.4,10.849,0.02,306,1915,84.93,14.45,8.6052
169,22,42.002,0.84,40,445,550.13,1358.7,1122.2,3.91,5.71,139.39,2212,8333,1.02,41.93,131.25,2388.1,8090.5,9.3213,0.02,331,2212,100,10.61,6.502
169,23,42.007,0.84,40,445,549.46,1356,1124.7,3.91,5.72,138.75,2212,8322.5,1.02,41.97,130.8,2388.1,8093.2,9.3558,0.02,330,2212,100,10.53,6.3606
169,24,42.007,0.8417,40,445,549.29,1357.8,1125.3,3.91,5.71,139.39,2212.1,8325,1.02,42.05,130.79,2388.2,8087.9,9.3533,0.02,331,2212,100,10.61,6.3856
169,25,41.998,0.8412,40,445,548.73,1343,1124.2,3.91,5.72,138.33,2212.1,8325.3,1.02,41.98,130.5,2388.1,8088.3,9.3451,0.02,329,2212,100,10.65,6.3436
169,26,41.999,0.8402,40,445,549.43,1347.6,1125.2,3.91,5.71,138.73,2212,8324.2,1.02,41.8,130.79,2388.1,8092.6,9.3448,0.02,330,2212,100,10.68,6.4233
169,27,0.0014,0,100,518.67,642.16,1587.1,1404.2,14.62,21.61,554,2388,9059,1.3,47.29,522.17,2388.1,8138.8,8.4096,0.03,392,2388,100,38.95,23.406
169,28,0.0017,0,100,518.67,642.49,1589,1401.8,14.62,21.61,554.29,2388.1,9058.9,1.3,47.23,521.79,2388.1,8146.4,8.4223,0.03,391,2388,100,39.04,23.272
